Index,Q1 (Da),Q3 (Da),Rt (min),Molecular Weight (Da),Ionization model,KEGG ID,Compound name,Class,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,DPA10,DPA20,IMG,MG,Br,Br3,Br7,Br10,Br15
pmd0136,524.36,184,9.89,523.36,[M+H]+,-,LysoPC 18:0,Lipids,0.853727941,-0.310987076,-0.510550429,1.305425045,0.99918972,-0.413065517,-0.537090824,3.318922302,0.858831863,-0.622071126,-0.504170526,-0.692939084,-0.619315008,-0.753726796,-0.750154051,-0.747857286,-0.548319452,-0.525096607,-0.22294442,0.42219133
pmd0146,548.36,184,9.17,547.36,[M+H]+,-,LysoPC 20:2 (2n isomer),Lipids,2.36169544,1.300667668,0.962606159,0.407824084,1.904550496,-0.640787406,-0.306676533,0.30285006,1.248745032,-0.809705285,-0.878220589,-0.793169054,-0.801070325,-0.918234881,-0.896054885,-0.942898133,-0.53129837,-0.45285004,-0.24628825,-0.271685191
pmd0158,424.2,227.2,7.68,425.2,[M-H]-,-,LysoPE 14:0  (2n isomer),Lipids,2.931147657,-0.280316994,-0.618404841,-0.313977819,1.200019511,-0.513353475,-0.66382846,2.084078543,0.624086493,-0.647219987,-0.616925245,-0.703629612,-0.685023683,-0.71764879,-0.714430668,-0.674074667,-0.120150651,-0.198939175,0.802377896,-0.173786031
pmd0160,452.3,255.2,8.73,453.3,[M-H]-,-,LysoPE 16:0,Lipids,2.105839516,-0.097609138,-0.57788126,0.752935901,0.930493674,-0.289891213,-0.575109626,3.017880173,0.606559005,-0.677400226,-0.592345722,-0.733872259,-0.652975205,-0.786793137,-0.760202777,-0.763840546,-0.357449781,-0.443197193,0.031445048,-0.136585234
pmd0145,550.37,184.1,9.98,549.37,[M+H]+,-,LysoPC 20:1,Lipids,1.933844304,-0.214882996,-0.436634118,1.262431187,1.526273956,-0.695343759,-0.66125979,2.487195482,1.009881299,-0.73835937,-0.686412117,-0.629331735,-0.561266461,-0.749138938,-0.754477391,-0.752834791,-0.328838434,-0.545764415,-0.100927559,-0.364154353
pmf0339,256.2,124.1,0.84,238.2,[M+NH4]+,C05841,Nicotinate ribonucleoside,Nucleotide and derivates,-0.873101317,-1.559001561,-0.85339154,1.619886854,0.104623081,-1.397500842,-0.38035689,0.189434849,0.336959544,-0.859961466,1.27944525,-1.323439861,-1.183082357,-0.014232848,0.096261357,0.986784923,0.455218207,0.930044655,0.664261297,1.781148667
pmf0361,286,124,2.1,285,[M+H]+,-,Nicotinic acid-hexoside,Nucleotide and derivates,-1.330227571,-0.410043096,-0.497925032,1.988906466,-1.276172604,-0.608156253,0.170659522,0.280511941,-1.234618086,-0.530880758,-0.83770993,-0.886196515,-0.127457217,1.223727544,2.235127407,1.011598734,0.818409996,-0.140715267,0.411198441,-0.260037723
pmf0340,258.25,126.25,1.16,257.25,[M+H]+,-,5-Methylcytidine,Nucleotide and derivates,-0.568839669,-0.572057235,-0.565155615,-0.567894733,-0.570346781,-0.577326149,-0.563654483,-0.549307009,-0.564772856,-0.572852655,-0.556244512,-0.573624153,-0.557859276,-0.308228777,-0.109672654,0.270693895,0.944110143,1.928517908,1.928517908,2.705996702
pmf0355,281.1,162.2,2.23,280.1,[M+H]+,-,N-(9H-Purin-6-ylcarbamoyl)threonine,Nucleotide and derivates,0.375571464,-0.456210929,-0.135523742,-0.654413427,0.452402769,-0.655526924,0.174028474,-0.021947029,3.324111994,-0.121048278,1.475706677,-0.982338346,-0.982226997,-0.877001513,-0.823664998,-0.77578462,-0.577582122,0.011457886,0.306534638,0.943455025
pmf0357,282.17,150.27,1.14,281.17,[M+H]+,-,2-Methyladenosine,Nucleotide and derivates,-1.268417298,-1.421048578,-0.621935773,-0.67697109,-1.011585818,-0.529476441,0.443547966,0.19258692,-0.873630624,-0.375377553,0.067840201,-1.219252415,-0.719531736,0.423735251,0.745875307,0.936664407,0.910247455,1.230186098,2.000680537,1.765863184
pmf0367,298.27,152.1,1.9,297.27,[M+H]+,-,2'-O-Methylguanosine,Nucleotide and derivates,-0.597091201,-0.741640712,-0.699267166,-0.494072948,-0.66738982,-0.789780688,-0.77027849,-0.496664602,-0.74682402,-0.780126776,-0.736327821,-0.7717039,-0.726544326,0.312579408,0.682538039,1.246870731,1.648577125,1.629139719,1.674493667,1.823513781
pmf0372,312.1305,180.2,2.16,311.1305,[M+H]+,-,"N2, N2-Dimethylguanosine",Nucleotide and derivates,-0.238684018,-1.275533911,-0.870830087,-0.694871903,-0.432020789,-1.261848274,-0.453744021,0.430391546,-0.264751897,-0.627529882,0.328292353,-1.439327085,-1.056563726,0.273984271,0.656313165,0.973472362,0.914819633,1.23197883,1.688166715,2.11828672
pmf0386,346.1,134,1.15,347.1,[M-H]-,-,Kinetin-9-riboside,Nucleotide and derivates,-0.484622949,-0.415076226,-0.316407712,-0.435990639,-0.504029076,-0.370043643,-0.397725542,-0.196176835,-0.496808024,-0.416948084,-0.439014409,-0.375371238,-0.399129436,-0.397329572,-0.427711267,-0.437754505,0.033485739,1.480935913,1.358545199,3.637172306
pmf0412,413.1,162.1,2.56,412.1,[M+H]+,-,Threonyl carbamoyl adenosine,Nucleotide and derivates,-0.142683488,-0.776333386,-0.105263218,-0.279891143,-0.252449612,-0.721450324,0.648131542,-0.649104469,1.433957203,0.648131542,3.317444104,-1.362584275,-1.367823113,-0.601705461,-0.302343305,-0.000486464,-0.137694119,0.08183813,0.211561731,0.358748124
pmf0419,427.2,150.2,2.94,426.2,[M+H]+,-,"(2S,3R)-2-{[{9-[(2R,3R,4S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]-9H-purin-6-yl}(methyl)carbamoyl]amino}-3-hydroxybutanoic acid (non-preferred name)",Nucleotide and derivates,-0.813534046,-0.680012727,-0.299449939,-0.115114838,-0.761098548,-0.704879046,0.335722329,0.070841979,0.957380294,0.827642979,3.525097972,-1.266533502,-1.168689944,-0.074031355,0.233013622,0.622225565,-0.216201829,-0.160522898,-0.23674357,-0.075112499
pmb0530,664.2,136.2,1.16,663.2,[M+H]+,C00003,Nicotinic acid adenine dinucleotide,Nucleotide and derivates,-1.076291592,-0.450590521,-0.144338978,0.018995179,-1.119566394,-0.222360204,0.743790499,2.945884933,-1.081658286,-0.748821191,-0.555591051,-0.543924325,-0.323714882,-0.573820309,-0.416319515,-0.656945728,1.178376023,0.685456872,0.93702064,1.40441883
pmb0964,366.2,204.1,0.8,365.2,[M+H]+,-,iP7G,Nucleotide and derivates,0.392003351,-0.450954832,-0.503621431,-0.530832507,2.199052896,-0.305829091,-0.394777126,-0.489869597,3.337236628,0.506406909,0.50786987,-0.412332659,-0.248188424,-0.375466039,-0.479336277,-0.44539558,-0.587390583,-0.579666149,-0.553449886,-0.585459475
pmb0981,348.2,136,1.17,347.2,[M+H]+,C00020,Adenosine 5'-monophosphate,Nucleotide and derivates,-0.500473093,-0.48137416,-0.448294309,-0.483210939,-0.504102069,-0.453340993,-0.444478089,-0.430194013,-0.501553761,-0.472796582,-0.471887109,-0.438218775,-0.438575431,-0.458726499,-0.458262846,-0.430194013,0.510664719,1.785710196,2.570353566,2.548954201
pmc0066,333.052,137.05,0.72,332.052,[M+H]+,C06196,2'-Deoxyinosine-5'-monophosphate,Nucleotide and derivates,-0.544163903,2.82152853,2.624634891,-0.591789873,-0.400320097,-0.043162466,-0.321116845,-0.496983729,-0.109066111,1.357085654,-0.392815849,-0.245851465,-0.426027719,-0.224750411,-0.255956195,-0.255956195,-0.570942924,-0.640091227,-0.642527507,-0.641726558
pmc0274,167.1,121.1,1.92,166.1,[M+H]+,C16614,6-Methylmercaptopurine,Nucleotide and derivates,-1.004201545,-0.907550325,-0.230529344,-0.98616615,-0.952870036,-0.858993493,-0.1657869,-0.471001277,-1.370458797,-0.910787448,-0.647655659,0.088558414,1.707119504,1.115188591,2.243556894,1.309415922,0.749856231,0.324405887,0.671240406,0.296659125
pmc0281,400.2,136.11,1.95,399.2,[M+H]+,-,Adenosine O-ribose,Nucleotide and derivates,0.180372966,-0.407294742,-0.021054295,0.14655671,-0.079865174,-0.883515834,0.275940644,0.198016229,0.797887194,1.790320775,3.362041514,-0.811472507,-0.843965518,-0.761777314,-0.785889775,-0.716786992,-0.664739364,-0.222481555,-0.329811409,-0.222481555
pme0005,121,94,1.22,120.0436,[M+H]+,C15587,Purine,Nucleotide and derivates,0.446795909,0.089130757,1.068952938,0.849544903,-0.202411426,-0.288371286,1.811333547,2.6559042,-0.787599704,0.31454997,0.969768484,-0.870854533,-0.857028821,-0.910227756,-0.976951843,-0.945693712,-0.869051179,-0.703142638,-0.589531355,-0.205116456
pme0033,137,119,1.15,136.0385,[M+H]+,C00262,Hypoxanthine,Nucleotide and derivates,-0.131197863,-0.896220826,0.203052824,1.532905824,2.098927486,-0.236060824,0.183986831,1.258832177,0.850700768,-0.277171871,2.119185104,-0.922436566,-0.718072955,-0.767525374,-0.755609129,-0.936140248,-0.982613606,-0.746671944,-0.669216349,-0.208653459
pme0108,126.1,109,1.17,125.0589,[M+H]+,C02376,5-Methylcytosine,Nucleotide and derivates,-0.557619545,-0.568714476,-0.554720477,-0.531527931,-0.561826464,-0.572332862,-0.555003844,-0.510362552,-0.549162113,-0.571131819,-0.545412942,-0.562567579,-0.5483992,-0.319743363,-0.150158768,0.160673666,0.832036848,1.810744862,2.190021465,2.665207093
pme0163,335.1,123,0.8,334.0566,[M+H]+,C00455,β-Nicotinamide mononucleotide,Nucleotide and derivates,-0.622129844,-0.801059617,-0.459021978,0.560513292,-0.469688433,-0.689684055,-0.242137404,0.249852807,-0.603019113,-0.613685567,-0.495910133,-0.447911088,-0.15769464,-0.365690502,-0.346135335,-0.518131913,-0.058585501,1.147612722,1.368497216,3.564009088
pme0256,151.033,151,1.19,152.033,[M-H]-,C00385,Xanthine,Nucleotide and derivates,0.855450908,0.236099196,2.897798304,0.093421315,0.757630088,-0.243817313,0.063696757,-0.04547344,1.206200699,-0.684821673,-0.396763678,1.389952515,-0.032502724,-0.479992442,-0.441620739,-0.55943808,-0.985801744,-1.027367486,-1.301325231,-1.301325231
pme0263,259.085,127,1.76,258.085,[M+H]+,-,5-Methyluridine,Nucleotide and derivates,-0.769658597,-0.826172306,-0.63178118,-0.803526742,-0.810540855,-0.987296497,-0.739798517,1.675060317,-0.529375133,-0.884289241,0.176044211,-0.985893675,-0.91475053,-0.186685622,0.410515982,1.220145002,1.63297564,1.354415161,1.630971608,0.969640973
pme0264,243.09,127,1.98,242.09,[M+H]+,C00214,Thymidine,Nucleotide and derivates,-0.401904803,-0.424952497,-0.38290776,-0.347682473,-0.400135847,-0.4377664,-0.395469907,-0.406109276,-0.399571832,-0.439458445,-0.322481267,-0.409570276,-0.431385086,-0.432718212,-0.415261698,-0.396059559,-0.204627816,1.013644098,2.344206228,3.290212828
pme1184,268.097,152,1.66,267.097,[M+H]+,C00330,Deoxyguanosine,Nucleotide and derivates,-0.796264404,-0.395617244,1.226373197,1.51448992,-0.828471391,-0.99309566,-0.675003157,1.426211732,-0.81983759,-0.862230522,0.946987284,-0.736118825,-0.85185056,-0.793354134,-0.56247272,-0.511057951,0.062265225,0.566712013,0.708345149,2.373989639
pme1194,228,112,1.17,227.091,[M+H]+,C00881,Deoxycytidine,Nucleotide and derivates,0.419936427,-1.036602407,-1.294744374,-0.75053556,1.701050043,0.223401951,-0.950466927,-0.795180428,2.021328447,-0.070164749,-1.296663618,-0.521487974,-0.380759584,-0.570015005,-0.230325788,-0.28127917,0.706245909,0.150611405,0.980423634,1.975227768
pme1346,300.1,168,1.56,299.087,[M+H]+,-,8-Hydroxyguanosine,Nucleotide and derivates,-0.493062392,-0.830640348,-0.224544501,-0.400393933,-0.20027419,-0.86814901,0.057873659,-0.31721296,-0.253668874,-0.835935689,0.545486263,-0.766654984,-0.756505581,-0.624783987,-0.631182523,-0.268672338,0.770538234,0.991177421,2.1914546,2.915151134
pme2746,784.2,437,2.76,785.157,[M-H]-,C00016,Flavin adenine dinucleotide (FAD),Nucleotide and derivates,-0.538210953,1.005357317,-0.284926477,0.240024601,-0.876265307,1.118478088,3.402103653,1.281089196,-0.758796457,-0.446123576,0.153416511,-0.729102254,-0.517884565,-0.682439936,-0.622344527,-0.77099229,-0.089439645,-0.222356551,-0.282982214,-0.378604615
pme2801,167,150,1.86,166.049,[M+H]+,C16353,7-Methylxanthine,Nucleotide and derivates,-0.206563052,-0.843494388,-0.74398727,-0.631612852,-0.503797675,-0.918124726,-0.679221861,-0.25674552,-0.604162613,-0.889816667,-0.802747939,-0.924987286,-0.710961201,0.474974924,0.963932313,0.891017615,0.852415716,1.199832808,2.177747587,2.156302087
pme3104,150,133,1.15,149.07,[M+H]+,C02216,1-Methyladenine,Nucleotide and derivates,-1.380318984,-1.294185836,1.018700967,-0.562760095,-1.405735322,-0.934121041,0.510374197,-0.026192949,-1.448095886,-1.054142639,-0.291652484,-0.386257744,0.298571376,0.825254391,0.94527599,0.323987715,0.678404435,0.870438993,1.514319568,1.798135348
pme3188,323,211,1.18,324.036,[M-H]-,C00105,Uridine 5'-monophosphate,Nucleotide and derivates,-0.588061613,-0.598660281,-0.434929134,0.135728213,-0.599182383,-0.522120147,-0.529377363,0.654175373,-0.62617505,-0.56488029,-0.532092292,-0.439105949,-0.413836218,-0.485886277,-0.467821552,-0.446102114,0.30749973,1.479096333,1.208647562,3.46308345
pme3200,74,57,0.81,73.0971,[M+H]+,-,1-Methylguanidine,Nucleotide and derivates,-0.715523363,-0.982350786,1.097998615,-1.15970811,-0.609998393,-0.835369578,0.406810064,-1.078830758,-0.775069596,-0.652208381,-0.395933455,0.278672601,1.640698459,2.236160788,1.979885861,0.620121253,-0.20372726,-0.333372223,-0.138904779,-0.37935096
pme3350,284,168,1.78,283.092,[M+H]+,-,8-Hydroxy-2-deoxyguanosine,Nucleotide and derivates,1.771984398,-0.788934197,-0.793823611,-0.203164083,1.09357226,-0.563691676,-0.907612709,2.116036268,1.893129423,-0.907612709,-0.907612709,-0.907612709,-0.907612709,-0.687656957,-0.084926539,-0.417789454,0.84643641,-0.335895418,0.618727376,0.074059346
pme3965,310,178,2.18,311.123,[M-H]-,-,2-(Dimethylamino) guanosine,Nucleotide and derivates,-0.069013922,-1.060486388,-1.120408656,-0.554935301,-0.18954722,-0.939953091,-1.194450539,0.261591693,-0.462641233,-0.705429732,-1.091825045,-1.00435231,-0.601082335,0.716174415,0.774719159,1.429042773,1.439374199,1.470368475,1.360166603,1.542688454
pme3983,269.08,137,1.52,268.081,[M+H]+,-,Hypoxanthine-9-β-D-arabinofuranoside,Nucleotide and derivates,0.124786419,-0.482223597,1.855434459,-0.23897326,3.468920639,-0.564348481,-0.203266788,-0.41638979,0.699437444,-0.661983364,0.460650416,-0.525740859,-0.742211342,-0.803693423,-0.729602494,-0.550289058,-0.435539617,-0.009112849,-0.216656715,-0.02919774
pmf0130,324.0519,111.8,0.84,323.0519,[M+H]+,-,Cytidine 5′-monophosphate,Nucleotide and derivates,-0.70344307,-0.701751885,-0.603550869,-0.57923072,-0.721716855,-0.359152089,-0.619489919,-0.386240992,-0.701774334,-0.621884519,-0.617155185,-0.681929093,-0.501106922,-0.025404827,0.172149607,0.258205515,0.964612276,1.757823258,2.083339085,2.587701539
pmf0241,113.1,70,1.24,112.1,[M+H]+,C00106,Uracil,Nucleotide and derivates,-0.182458383,-0.565409941,-0.545072834,0.611839939,1.693927508,-0.32481813,-0.899629186,0.439166391,-0.344771518,-1.066930669,-0.979826456,-1.278743554,-1.250732068,-0.835931833,-0.576537792,0.350911022,1.594160569,1.337068842,1.647881229,1.175906863
pmf0264,136.1,119.1,1.14,135.1,[M+H]+,C00147,Adenine,Nucleotide and derivates,-0.828217097,-1.457136452,-0.706463684,1.568225945,1.719368113,0.149168923,-0.42853003,0.661372937,-0.367233484,-0.864323282,-1.113707859,-0.256395895,1.517845223,0.738623379,0.91327655,-0.200137421,-1.526829785,-0.26563236,-0.636770351,1.383496629
pmf0285,152,135.1,1.51,151,[M+H]+,C00242,Guanine,Nucleotide and derivates,-0.621068662,-0.576396006,-0.379723227,-0.073234881,-0.573907909,-0.546651934,-0.569610286,0.021765196,-0.680782996,-0.690509195,-0.645497253,-0.672187751,-0.615074609,-0.379383941,-0.151270659,-0.11734206,0.77950391,1.340456749,2.309683731,2.841231784
pmf0335,244.09332,111.7,1.1,243.09332,[M+H]+,C00475,Cytidine,Nucleotide and derivates,-0.53914029,-0.570843543,-0.553691,-0.485449297,-0.494360197,-0.576964617,-0.562113117,-0.492893846,-0.470409803,-0.570114128,-0.543952928,-0.568790652,-0.556473307,-0.358139981,-0.150594964,0.150946889,0.700264404,1.783107966,1.892144297,2.967468112
pmf0336,245.11,113,1.22,244.11,[M+H]+,C00299,Uridine,Nucleotide and derivates,-0.19243176,-0.742781352,-0.528359433,0.519925504,2.1209425,0.281678928,-0.909553956,1.449087154,-0.073308472,-0.948626395,-0.916701353,-1.375326013,-1.414874945,-1.042019053,-0.402088748,-0.023276691,0.936857014,1.022625781,1.263254824,0.974976466
pmf0346,268.1,136.1,1.85,267.1,[M+H]+,C00212,Adenosine,Nucleotide and derivates,-0.636400138,-0.683716943,-0.128740623,-0.066481668,-0.745384438,-0.618096005,-0.464316388,0.170724949,-0.725803997,-0.616850826,-0.593192423,-0.645988017,-0.584164875,-0.568786913,-0.527197932,-0.287500957,1.595832418,1.857320027,2.374069349,1.8946754
pmf0348,269.08077,137.0474,1.82,268.08077,[M+H]+,C00294,Inosine,Nucleotide and derivates,-0.639753859,-0.686699293,-0.095096552,-0.110444098,-0.7434491,-0.609781006,-0.455944432,0.140533412,-0.724282724,-0.610503243,-0.604093386,-0.649504065,-0.577912279,-0.574301092,-0.523383352,-0.28739227,1.645495672,1.927168273,2.29731496,1.882028433
pmf0356,282.27,150.17,1.16,281.27,[M+H]+,C02494,1-Methyladenosine,Nucleotide and derivates,-1.205380215,-1.386768786,-0.696010178,-0.673457425,-0.937002454,-0.554250016,0.367191038,0.048230673,-0.836159429,-0.460817182,0.057896139,-1.223100236,-0.702453822,0.344638285,0.6120495,0.943897153,1.407839501,1.588261526,1.884669138,1.420726789
pmf0359,284,152.2,1.51,283,[M+H]+,C00387,Guanosine,Nucleotide and derivates,-0.636214067,-0.580207972,-0.381151826,-0.076291061,-0.584208407,-0.530547395,-0.582139216,0.064413907,-0.679529126,-0.676356367,-0.632075685,-0.665044791,-0.61690162,-0.383358962,-0.182509518,-0.16043815,0.769318208,1.47698143,2.183265191,2.872995427
pmf0360,285,153,1.51,284,[M+H]+,C01762,Xanthosine,Nucleotide and derivates,-0.611585866,-0.55942397,-0.400958701,-0.140644112,-0.573379999,-0.530621101,-0.572489189,0.007824285,-0.65850188,-0.64830705,-0.612674635,-0.632074505,-0.587435007,-0.385913903,-0.204980417,-0.166378634,0.756105004,1.367794798,2.203176977,2.950467906
pmf0366,298.0961,136.1,2.89,297.0961,[M+H]+,C00170,5'-Deoxy-5'-(methylthio)adenosine,Nucleotide and derivates,-1.165941358,-0.266921904,0.353046125,0.686065044,-1.443281621,-0.684182763,-0.385387132,0.912465258,-1.269400991,-0.6683874,-0.119498508,-0.185312524,-0.572298937,-0.506484921,1.011186282,1.599563582,2.773685623,0.499153239,-0.102386864,-0.465680231
pmf0377,332.06817,136.0653,1.14,331.06817,[M+H]+,C00360,2'-Deoxyadenosine-5'-monophosphate,Nucleotide and derivates,-0.376000094,-1.253597503,-0.269219475,1.064145472,0.28418269,-1.087716133,1.853393525,2.521933053,0.957364853,-0.779445128,1.235922989,-0.882047375,-0.786873345,-0.427533349,-0.548241875,-0.698199005,-0.707484276,-0.288254281,0.05994339,0.12772587
pmf0385,346.1,79,1.15,347.1,[M-H]-,C01367,Adenosine 3'-monophosphate,Nucleotide and derivates,-0.500295091,-0.425375966,-0.330052245,-0.454423108,-0.520321255,-0.381293859,-0.413613919,-0.228591805,-0.51286514,-0.439592701,-0.452479813,-0.383339432,-0.408602264,-0.424864572,-0.436728898,-0.451252469,0.054720111,1.783229634,1.527532959,3.398209833
pmf0393,362.1,79,1.16,363.1,[M-H]-,C00144,Guanosine 5'-monophosphate,Nucleotide and derivates,-0.574922703,-0.523322857,-0.483264152,-0.408205552,-0.580322687,-0.451734834,-0.498852341,0.001322643,-0.58148739,-0.525911084,-0.554422764,-0.285147094,-0.330441077,-0.419087872,-0.456970113,-0.440734867,0.396027353,1.733670437,1.808964331,3.174842625
pmf0401,384.2,252,2.06,383.2,[M+H]+,-,Succinyladenosine,Nucleotide and derivates,-1.019571063,-1.074960365,-0.133342231,0.503420056,-1.182303974,-0.964181761,0.151333019,2.66317346,-0.178426546,0.108395576,1.490981255,-1.324856286,-1.128632169,-0.622399711,-0.123466619,-0.11487913,0.417545169,0.675169829,0.816863393,1.040138099
pma3649,132.1,86.1,1,131.1,[M+H]+,C00430,5-Aminolevulinate,Organic acids,-0.981245055,-1.081494086,-0.883362637,-0.376281398,-0.857209953,-0.740780777,-0.753652345,-0.327720485,-1.015296201,-0.568769834,-0.721473427,0.558662436,1.712422912,1.987406392,2.256539161,0.644082836,0.255010465,0.263201462,0.117518725,0.512441808
pmb0829,98.9,80.9,1,97.9,[M+H]+,C00009,Phosphoric acid,Organic acids,-0.942597985,-0.651486267,0.173303205,0.400607391,-0.596283822,0.273966487,-0.240715132,1.434841434,-0.258574747,2.41062583,-0.72763317,0.504517876,1.334178152,0.804884121,1.09875596,-0.305659185,-1.12005761,-1.196204512,-1.168765649,-1.227702377
pmb2497,197,153,0.7,198,[M-H]-,C05584,4-Hydroxy-3-methoxymandelate,Organic acids,0.997288353,-1.38053663,-0.860757511,0.466982062,0.622257849,-1.242367497,-1.307925461,0.649891676,2.422404267,-1.425158681,1.425191578,-0.709429413,-0.050165264,0.393291857,0.777533637,0.428821063,0.184064313,-0.572576177,-0.427827561,-0.390982459
pmb2657,289.1,97.1,0.71,290.1,[M-H]-,C03406,Argininosuccinate,Organic acids,-0.738050093,-0.657785461,-0.175376355,2.808974668,-0.5852113,-0.480755281,-0.373984654,2.584980346,-0.617466482,-0.538247157,-0.499421475,0.756440027,0.586950989,-0.344118744,-0.553628101,-0.538247157,-0.671897103,-0.149990332,-0.482248577,0.669082241
pmb2826,147,87.1,1.01,148,[M-H]-,C00815,Citramalate,Organic acids,-1.251576125,-1.251576125,-1.213142393,-0.112912818,-0.614919782,-0.821866923,-0.638451358,-0.055391187,-0.851150663,-0.722119185,-0.630607499,-0.042318089,0.331572514,0.573424827,0.340723683,0.221758491,1.319898724,1.504229406,1.994470581,1.919953922
pmb3099,153,125,1.55,154,[M-H]-,C06608,Diethyl phosphate,Organic acids,-1.385558165,0.981753461,0.321839158,0.481580319,2.092085463,0.311364328,0.725120121,0.937235433,1.667854839,-0.178333984,-0.356406098,-0.914190806,0.897954819,-0.408780249,-1.254622788,-0.699456787,-0.607802023,0.107105139,-1.278191156,-1.440551024
pmb3101,175.1,115,2.74,176.1,[M-H]-,C02504,2-Isopropylmalate,Organic acids,-0.070219871,-0.563681351,-0.691133672,2.221500007,-0.013708945,-0.682455208,-0.767827072,0.131604865,0.545547398,-0.823934348,-0.862684697,-0.700922172,-0.78397305,-0.823530699,-0.863290172,-0.593248675,1.203294213,0.886429378,0.895511491,2.35672258
pme0233,188.0426,144,2.63,189.0426,[M-H]-,C01717,Kynurenic acid,Organic acids,-0.701659297,-0.319344518,0.896048586,-0.102022572,-0.701659297,-0.374882348,1.234104946,0.694824562,-0.701659297,-0.421163874,3.72928284,0.007040849,-0.492389934,-0.393797407,-0.317734726,-0.393797407,-0.479921289,-0.411907569,-0.519763645,-0.229598603
pme0245,145.0579,101,2.56,146.0579,[M-H]-,C06104,Adipic acid,Organic acids,-0.10951251,-0.534072751,-0.684270949,2.854398603,-0.141154264,-0.66504558,-0.741786846,2.698192477,-0.696286805,-0.729130144,-0.630600126,0.659502265,0.344286313,0.090351226,0.061513171,0.018656619,-0.482004042,-0.498425712,-0.437545375,-0.377065568
pme0250,187.1049,125,4.46,188.1049,[M-H]-,C08261,Azelaic Acid,Organic acids,3.8315969,-0.128827497,-0.316935512,-0.454704763,1.650250427,-0.098800865,-0.34784528,-0.446756537,0.438587527,-0.319584921,0.022630366,-0.485172963,-0.456912604,-0.455146331,-0.446314969,-0.455146331,-0.398625613,-0.394209932,-0.400833454,-0.337247646
pme0267,131.042,87,2.12,132.0423,[M-H]-,-,2-Methylsuccinic acid,Organic acids,-0.592423158,-0.319653182,-0.791900626,2.947586519,-0.751423593,-0.780223671,-0.850793095,1.9783531,-0.846454622,-0.867131601,-0.872300846,1.272197324,0.585426216,0.132655747,0.319117795,0.017732356,-0.247191445,-0.079190986,-0.199191314,-0.05519092
pme0274,132.095,69,1.21,131.0946,[M+H]+,C02378,6-Aminocaproic acid,Organic acids,-0.9579577,-1.026662216,-0.576811218,-0.373969314,-1.056515964,-0.812369559,-0.685593368,-0.382557378,-1.276942953,-0.816868069,-0.874121832,0.997258319,1.569795953,1.635228825,2.048273832,1.042243419,0.162989196,0.580123757,0.408362467,0.396093804
pme0281,165.027,121,2.95,166.0266,[M-H]-,C06337,Terephthalic acid,Organic acids,-0.954400664,-0.671584625,-0.875074214,-0.085258689,-0.423258346,-1.421736925,-0.895768071,0.169965542,-0.519829677,-1.299643171,-1.088910732,0.249291992,0.63902629,0.045802402,0.138924757,0.573495745,0.980474923,1.894453588,1.635780381,1.908249492
pme0282,165.027,77,2.95,166.0266,[M-H]-,C01606,Phthalic acid,Organic acids,-0.72995536,-0.834401981,-0.977612296,-0.386465957,-0.547173773,-1.038988146,-0.869127791,0.159994457,-0.451072115,-1.036296223,-0.839516635,-0.324551723,0.068469067,0.122307532,0.205757151,0.456106011,1.061788736,1.966274938,1.699774539,2.294689571
pme0285,146.085,87,0.83,145.0851,[M+H]+,C01035,4-Guanidinobutyric acid,Organic acids,-0.661687716,-1.227141298,-0.447933182,1.100969636,0.634217732,-0.83649671,0.051521086,2.783654847,0.869080155,0.562867122,1.865015748,0.015845781,-0.28739431,-0.120909554,-0.590634401,-0.708660201,-0.857604599,-0.794578227,-0.755632686,-0.594499226
pme0286,131.079,85,3.5,132.0786,[M-H]-,-,2-Hydroxyisocaproic acid,Organic acids,-0.143356349,-0.263685981,0.482904694,1.406161147,0.447352757,-0.281735426,-0.270249416,3.249392337,1.499143136,-0.888853118,-0.053109124,-0.625221832,-0.803528469,-0.706170857,-0.818296197,-0.618658397,0.203958727,-0.521847738,-0.579824743,-0.714375151
pme0289,151.068,79,5.96,150.0681,[M+H]+,-,4-Ethylbenzoic acid,Organic acids,0.696267922,0.772121613,0.003241021,-0.503599548,0.506633695,0.623862126,0.341134734,1.837521176,-0.003654769,0.034272077,-0.679442194,0.806600563,1.234139546,0.485946325,0.968651629,-0.900107476,-1.685537963,-1.675539068,-1.148355918,-1.714155492
pme0291,160.126,114,3.12,159.1259,[M+H]+,-,Dl-2-Aminooctanoic acid,Organic acids,-0.522823802,-1.013554407,-0.597219741,0.370504173,-0.927047502,-1.247019243,-0.982360017,-0.391333306,-1.12596148,-0.894122974,-1.03426416,0.798424998,1.026226515,1.382634965,0.90973055,0.320906881,-0.233890738,0.775933203,1.137532067,2.247704018
pme0292,195.074,121,3.94,196.0736,[M-H]-,-,"3,4-(Dimethoxyphenyl) acetic acid",Organic acids,-0.698422802,2.461586607,0.141967995,2.640018808,-0.698422802,1.157850282,0.059901617,1.101895933,-0.698422802,-0.475954529,-0.55051059,-0.217383266,-0.341726264,-0.417575492,-0.413223487,-0.549316897,-0.583635565,-0.698422802,-0.698422802,-0.521781141
